"Entrez Gene ID","gene","Ctrl","Ctrl.1","MandIL4","MandIL4.1","MandIL4.2","MandLPSandIFNg","MandLPSandIFNg.1","MandLPSandIFNg.2"
"66401","Nudt2",5.3768,4.5732,3.2769,6.7338,6.1389,5.233,5.623,4.2479
"66402","Sln",0,0,0,0,0,0,0,0
"66403","Asf1a",5.9718,4.9618,5.57,6.8822,5.8704,8.4056,7.6881,7.2441
"66404","2410001C21Rik",9.7735,9.2239,9.6505,8.5337,9.6407,9.094,9.4218,9.9622
"66405","Mcts2",0,0,3.4673,0,2.3275,0,0,0
"66407","Mrps15",7.8233,8.525,7.8979,8.3568,8.3033,7.7022,7.5999,7.9041
"66408","Aptx",5.2565,4.5133,6.0496,5.8601,5.5051,6.3855,6.6631,5.8466
"66409","Rsl1d1",9.6574,8.9704,9.6399,10.0713,9.8358,8.7295,8.3992,8.6822
"66410","Mterfd1",7.179,7.0178,7.4903,6.949,7.6146,7.431,7.4825,6.7381
"66411","Tbcb",7.5093,7.1306,6.7527,7.4277,7.1668,7.0506,6.7985,6.1168
"66413","Psmd6",6.1844,6.799,7.7404,5.6212,7.3411,5.4791,6.5375,7.0205
"66414","Ndufa12",7.9558,7.6419,7.3435,8.5598,6.3791,6.5286,8.1442,6.4573
"66419","Mrpl11",4.9008,6.4477,6.2422,5.3075,6.1866,6.1984,6.2615,4.2479
"66420","Polr2e",7.1359,6.9113,6.3256,7.0772,7.5713,6.1352,5.6744,5.1983
"66421","2410004B18Rik",4.6043,4.0272,4.3615,5.1917,5.3703,5.0335,4.1834,5.7498
"66423","2410022L05Rik",6.0314,5.9469,5.2022,6.4216,6.0796,4.4469,3.2672,3.9532
"66425","Pcp4l1",6.7529,6.6483,5.1661,3.6765,4.3618,0,3.8251,5.171
"66427","Cyb5b",9.4174,9.1307,9.8166,9.9915,9.1437,9.2655,9.5312,8.5602
"103742","1810046J19Rik",4.2921,5.6567,5.9787,6.2661,5.472,5.0181,6.3734,4.9723
"66431","1810049H13Rik",0,3.1552,0,2.3275,0,4.5833,2.6632,0
"66439","2010012O05Rik",7.2342,6.6327,6.6934,5.9396,6.2486,6.5571,6.5613,4.8127
"66441","Magohb",6.2482,6.3708,6.7072,7.0493,6.3058,7.5881,6.9317,6.972
"66443","Tnfaip8l1",3.1228,0.7706,4.973,3.5184,2.9119,0,0,0
"66445","Cyc1",6.0448,6.0758,4.973,6.3707,7.8225,5.9942,6.7338,5.0793
"66447","Mgst3",6.7017,6.7805,5.7466,7.3884,5.3703,3.545,2.1045,0
"66448","Mrpl20",6.1204,7.1041,7.5015,6.8252,7.6854,6.3205,6.1791,6.0633
"66449","Pam16",6.9447,5.8104,6.9598,6.6847,6.3273,6.211,6.3075,4.6629
"66451","2610528J11Rik",0,0,0,0,0,0,0,0
"108014","Srsf9",8.4648,8.4894,8.0287,9.5525,9.0252,8.4938,7.9967,7.4208
"66459","Pigy",5.1117,2.3125,4.7447,4.3869,4.1908,2.9106,0.7509,2.6327
"66460","Sys1",7.9111,7.5559,7.9803,8.6685,7.8361,8.4176,6.7925,8.1391
"66461","Ptpmt1",6.9293,6.9588,8.0398,7.9594,7.962,7.1674,7.3007,7.0129
"66462","2810428I15Rik",7.2744,7.2491,6.8382,7.066,7.0892,7.4601,7.0387,7.1231
"64658","Mrps25",6.9849,6.6636,8.1005,7.4578,8.7185,6.1691,6.3117,6.2834
"66464","Taf12",6.9663,5.7531,6.9843,6.4216,5.1815,6.5286,6.5613,7.2079
"56695","Pnkd",4.9605,4.564,4.9467,2.8229,3.7323,4.4937,3.9627,3.8335
"66469","2810405K02Rik",3.5745,4.9255,3.7549,4.3869,0,3.6405,0,4.4554
"66473","Ctrb1",0,0,0,0,0,0,0,0
"66479","1700029F12Rik",0,0,0,0,0,0,0,0
"66480","Rpl15",8.4826,9.2207,8.3289,8.6282,8.725,7.6232,7.2449,7.4657
"66481","Rps21",11.1244,11.2761,10.7202,11.0575,11.0509,8.9635,9.2427,9.3793
"66482","Exoc2",6.85,7.6049,7.6212,5.8601,6.9517,7.2677,6.5509,7.6229
"66483","Rpl36al",9.9065,9.4709,9.5147,10.3256,9.9764,8.1638,7.9946,8.2431
"329910","Acot11",0,2.8943,0,3.8367,2.0961,3.2672,4.2549,0
"66488","Fam136a",5.5928,6.3049,6.8811,8.2885,8.0695,6.8521,7.1959,6.3596
"66489","Rpl35",11.9891,11.8562,11.9998,11.0637,12.378,10.2526,10.2831,10.9009
"66491","Polr2l",6.769,6.6119,6.6523,7.5633,6.4806,6.0039,6.2734,6.1273
"66492","Zmat2",11.1383,10.412,11.7905,9.5142,11.4595,10.538,10.661,10.7254
"66493","Mrpl51",8.0679,7.9563,8.356,8.1032,8.3908,7.5339,8.4344,7.0794
"66494","Prelid1",7.3181,7.8063,6.5558,7.0493,7.446,7.4578,7.4322,7.3519
"66495","Ndufb3",7.7445,7.8292,8.2744,7.9594,7.9481,7.3982,6.9317,6.8139
"66496","Ppdpf",6.811,5.4054,6.4792,6.2661,6.5656,6.3614,4.9008,6.1009
"66497","2610528E23Rik",4.6906,0,0,0,3.4737,0,1.8712,2.0299
"66498","Dda1",5.6455,6.2977,6.7926,6.9238,7.04,5.8667,6.4198,7.2079
"66501","1700029H14Rik",0,0,0,0,0,0,0,0
"52713","Ccdc59",9.3968,9.0294,9.6471,9.5636,9.6823,8.6141,10.2234,9.4764
"66506","Psmg3",5.314,5.5255,6.1073,7.4854,6.165,6.6457,5.6428,6.2528
"66508","2400001E08Rik",10.8334,10.6849,10.7712,10.9138,10.4127,10.0382,10.1881,10.2698
"94063","Mrpl16",4.6906,6.347,6.1312,4.2852,6.3399,5.6542,5.8905,3.2672
"66510","Rnf181",6.9293,7.147,7.5633,7.5279,7.1112,6.0106,6.3478,5.9221
"66513","Tab1",4.9733,5.3683,4.624,4.4816,5.7518,5.5756,2.6632,3.8601
"66514","Asrgl1",0.3716,4.1061,2.2627,4.1865,3.2755,3.742,4.2549,0
"66515","Cul7",5.7441,5.7026,4.4121,3.3453,2.5988,2.5533,5.1649,5.791
"58521","Eid1",11.0014,10.712,9.9714,9.425,10.0087,9.4032,9.9558,10.2354
"66521","Rwdd1",10.0148,9.5942,11.7487,10.7381,10.8491,10.0261,10.3749,10.7946
"66523","2810004N23Rik",7.6605,7.9041,8.8687,8.3232,7.6854,7.7673,6.7925,7.5856
"66525","Timm50",5.6954,5.3571,6.539,7.165,6.1389,6.3771,4.5493,4.9368
"66526","2210012G02Rik",5.5815,6.1358,3.7549,5.8136,6.2301,6.3771,7.1971,7.8751
"227736","1700019L03Rik",0,0,0,0,0,0,0,0
"66532","Rep15",0,0.101,0,0,4.1228,0,0,3.2672
"66533","2310050C09Rik",0,0,0,0,0,0,0,0
"107753","Lgals2",0,0,0,0,0,0,0,0
"66536","Nipsnap3b",8.1887,7.6601,7.1868,7.9195,8.6925,7.1779,7.8315,7.0442
"66537","Pomp",9.6182,9.797,9.4407,10.2919,9.3393,9.6348,9.639,9.637
"66540","Fam107b",6.7769,7.0017,4.973,0,4.959,6.1352,5.4391,3.5376
"110323","Cox6b1",8.6876,9.0386,9.2052,9.2586,9.3115,8.8794,8.179,8.9228
NA,"Adamtsl5",6.2116,5.7772,3.8864,6.9646,6.4091,5.8821,5.5795,5.8755
"66549","Aggf1",7.9825,7.4849,9.1457,8.131,8.6337,7.967,6.9317,8.0423
"66557","Bpil1",0,0,0,0,0,0,0,0
"66559","Metap1d",4.9008,6.1488,7.516,5.9857,6.549,5.7389,5.3264,5.5509
"66561","2310042E22Rik",0,0,0,0,0,0,0,0
"52696","Zwint",7.322,7.0158,7.2084,7.5801,6.1866,7.3376,7.5329,6.7656
"66566","Ntpcr",6.063,6.21,2.5634,5.4063,3.1312,5.623,5.6428,6.6094
"66569","Gdpd1",7.473,7.8691,6.5731,4.7764,6.7783,7.1842,7.3123,7.9328
"66576","Uqcrh",8.8259,9.5573,9.0681,9.3979,9.5509,8.0885,8.6066,8.0343
